Outcome, Magnitude, Theta
0, 5.5618e+16, 1.07802
0, 5.93677e+16, 0.948259
1, 1.2216e+16, 1.30771
0, 7.54798e+16, 1.41956
0, 8.95844e+16, 0.326449
0, 4.83394e+16, 0.672856
0, 3.56099e+16, 1.43216
0, 4.56615e+16, 0.675894
1, 1.82509e+15, 0.643317
0, 7.89421e+16, 0.0685359
1, 9.7916e+15, 1.08467
0, 5.4643e+16, 1.22197
0, 6.20394e+16, 1.20134
0, 9.78842e+16, 1.19388
0, 1.69391e+16, 1.45036
1, 4.29877e+16, 0.172906
1, 1.52049e+16, 0.457937
0, 3.76979e+16, 1.00883
0, 9.37185e+16, 1.30866
0, 7.10463e+16, 0.742988
0, 8.67966e+16, 1.23889
1, 6.44709e+16, 0.0926177
0, 7.01381e+16, 0.253044
0, 3.33681e+16, 0.397344
0, 3.98844e+15, 0.351998
0, 6.85077e+16, 1.21775
0, 8.00027e+16, 1.33481
0, 3.97337e+16, 1.4969
0, 5.63845e+16, 1.02932
1, 1.0307e+15, 1.13818
0, 9.45634e+16, 0.473392
0, 1.05453e+16, 0.81394
0, 8.68658e+16, 1.05635
0, 7.76022e+16, 1.52788
0, 7.87092e+16, 0.322666
0, 8.2306e+16, 1.09654
0, 9.13569e+16, 1.27442
0, 8.48919e+16, 0.4801
1, 9.27662e+15, 0.880102
0, 3.2091e+16, 1.05891
0, 7.73638e+16, 0.710328
0, 9.10424e+16, 1.22568
0, 8.71726e+16, 0.765788
0, 9.17639e+16, 0.571834
0, 8.1445e+16, 0.574364
1, 1.74878e+16, 0.420119
1, 7.84279e+16, 0.0666684
0, 6.88141e+16, 0.9289
0, 2.59041e+16, 1.35237
0, 3.69683e+16, 1.00911
1, 4.8407e+16, 0.174127
1, 2.23632e+16, 0.0345256
0, 9.16955e+16, 0.983434
0, 4.24044e+16, 0.939645
0, 2.2962e+16, 1.31774
0, 7.24722e+16, 0.731117
0, 6.4084e+16, 1.30989
0, 3.32438e+16, 1.37353
1, 9.49955e+15, 1.20596
0, 7.73713e+16, 0.985586
0, 7.85557e+16, 1.04448
0, 8.94278e+16, 0.657485
0, 9.17282e+16, 0.384454
1, 6.36719e+15, 1.45994
0, 4.03269e+16, 0.791101
0, 5.85198e+16, 0.269184
0, 1.32056e+16, 1.52481
0, 6.77326e+16, 0.797662
0, 4.49905e+16, 1.25813
0, 1.1083e+16, 1.29129
0, 7.85184e+16, 0.99241
0, 2.09686e+16, 1.51478
0, 3.00234e+16, 0.711786
1, 7.22445e+16, 0.0828873
0, 2.48759e+16, 0.845368
0, 7.05956e+16, 1.18759
0, 8.24394e+16, 1.06969
0, 3.14556e+16, 0.99985
1, 1.89375e+16, 0.323694
0, 8.8258e+16, 0.319311
0, 7.60914e+16, 0.685047
0, 4.65732e+16, 1.44349
0, 7.7137e+16, 0.326061
0, 5.63178e+16, 0.669969
0, 2.58598e+16, 0.422352
0, 5.82541e+16, 0.369778
0, 9.57302e+16, 1.35743
0, 6.47576e+16, 0.834701
0, 6.03777e+16, 0.712505
0, 9.66352e+16, 0.52011
1, 2.19345e+16, 0.617691
1, 1.44228e+16, 0.303591
0, 5.74034e+16, 0.731226
0, 5.50021e+16, 0.215198
0, 1.16931e+16, 1.51371
0, 5.28842e+16, 1.36946
0, 2.9122e+16, 0.833594
0, 8.86136e+16, 0.346309
0, 6.53851e+16, 0.685732
0, 7.73516e+16, 1.51671
0, 9.45933e+16, 0.897874
0, 4.85389e+16, 1.52
0, 8.10201e+16, 0.436371
0, 6.36379e+16, 0.738421
0, 4.97972e+16, 1.11504
0, 3.79846e+16, 1.55004
0, 7.51411e+16, 0.446575
0, 4.33334e+16, 1.04133
1, 3.23568e+16, 0.202671
0, 5.97661e+16, 0.233858
0, 9.45946e+16, 0.224045
0, 6.97758e+16, 0.581283
0, 2.20776e+16, 0.771376
0, 8.79559e+16, 0.644
0, 5.37168e+16, 1.30066
1, 2.62568e+16, 0.330096
0, 1.66285e+16, 1.08471
0, 7.24599e+16, 0.337945
1, 1.34237e+16, 0.0701059
0, 2.78978e+16, 0.604362
0, 5.30847e+16, 0.976406
0, 2.60375e+16, 1.35421
0, 2.4703e+16, 1.22128
0, 5.13265e+16, 0.566736
0, 6.73903e+16, 1.20255
0, 8.02641e+16, 0.319749
0, 7.54449e+16, 0.926999
1, 1.16218e+16, 0.628971
1, 3.46381e+16, 0.2434
1, 9.27613e+16, 0.184427
1, 4.17304e+15, 1.31677
1, 1.35065e+16, 0.497954
0, 7.2905e+16, 0.903091
0, 8.3711e+16, 0.520127
0, 2.20828e+16, 1.5675
0, 4.69517e+16, 1.38693
0, 7.22329e+16, 0.94474
1, 1.60968e+16, 0.75129
0, 1.50977e+16, 1.13354
0, 6.50179e+16, 1.53343
1, 1.39485e+16, 0.3307
0, 9.49602e+16, 1.50618
0, 8.0961e+16, 0.642043
0, 7.65827e+16, 0.223851
0, 3.53974e+16, 0.323687
0, 7.02515e+16, 0.0557931
0, 3.87205e+16, 1.38107
0, 5.12177e+16, 0.555427
1, 2.06135e+16, 0.401454
0, 6.55417e+16, 0.729554
1, 6.18762e+15, 1.42634
0, 9.07536e+16, 1.54507
0, 9.01414e+16, 0.795453
0, 9.65992e+16, 0.382433
1, 5.28697e+16, 0.0011746
1, 7.0502e+15, 0.511951
1, 3.28056e+16, 0.527834
0, 5.82818e+16, 1.50093
1, 2.76849e+16, 0.686401
1, 1.57612e+15, 0.584007
0, 9.56215e+16, 0.722553
1, 7.28248e+15, 1.09136
0, 8.6879e+16, 0.309624
1, 7.32405e+15, 0.117163
1, 2.0015e+16, 0.0761249
1, 3.50044e+16, 0.31932
0, 7.49583e+16, 1.23582
0, 9.05836e+16, 0.955855
0, 5.28441e+16, 1.17813
0, 5.92476e+16, 0.855624
1, 5.26852e+15, 0.764207
0, 1.64257e+16, 0.84933
0, 7.20535e+16, 0.316898
0, 4.37888e+16, 1.02163
1, 7.7402e+15, 0.668751
0, 5.64605e+16, 0.65306
0, 7.12185e+16, 0.915133
1, 2.22967e+16, 0.41616
1, 6.79934e+15, 0.924409
1, 2.777e+16, 0.503816
0, 5.50977e+16, 1.40645
0, 8.00564e+16, 0.561741
1, 1.33802e+16, 0.170812
0, 4.99897e+16, 1.33978
0, 7.96696e+16, 0.802814
0, 4.12039e+16, 0.274441
0, 9.13158e+16, 1.49132
0, 9.01259e+16, 1.27848
1, 3.16284e+15, 0.610777
0, 7.98907e+16, 0.222446
1, 3.46841e+16, 0.305822
0, 4.65534e+16, 0.663688
0, 9.104e+16, 0.839167
0, 8.02124e+16, 1.48992
0, 7.31752e+16, 0.711189
0, 8.15039e+16, 0.104937
0, 7.77063e+15, 0.702046
1, 5.53721e+15, 0.444995
0, 9.28095e+16, 1.32744
0, 9.88448e+16, 1.21237
0, 4.73652e+16, 1.52197
1, 5.89806e+16, 0.107569
1, 2.4885e+16, 0.258606
0, 8.62916e+16, 0.235826
0, 5.3089e+16, 0.437326
1, 1.4202e+16, 1.20197
0, 5.50431e+16, 0.804679
0, 9.56998e+16, 1.46384
0, 8.81796e+16, 1.36004
0, 7.30239e+16, 1.08331
0, 5.3506e+16, 0.988027
0, 9.79989e+16, 0.394139
0, 7.38266e+16, 1.10648
0, 8.84314e+16, 1.04188
0, 2.01263e+16, 1.06454
1, 4.471e+15, 0.280056
1, 7.85731e+15, 1.36201
1, 2.56466e+16, 0.526875
0, 5.77654e+16, 1.55223
0, 9.17893e+16, 0.516041
0, 2.99027e+16, 1.00516
0, 4.78159e+16, 1.21015
0, 2.13868e+16, 1.29653
0, 8.26811e+16, 0.104006
0, 5.34096e+16, 0.340276
1, 1.69603e+16, 0.72603
0, 4.53498e+16, 1.15729
0, 9.47406e+16, 0.577324
0, 5.35161e+16, 0.605361
0, 7.97373e+16, 1.55734
0, 5.93044e+16, 0.414476
0, 9.94548e+16, 0.170061
0, 7.18656e+16, 0.56343
0, 8.16339e+16, 1.26842
0, 6.68589e+16, 0.481294
1, 7.93486e+15, 1.00824
0, 5.76233e+16, 0.686526
0, 6.29783e+16, 0.0902987
1, 3.07826e+15, 0.220917
0, 9.38175e+16, 0.55823
0, 9.06753e+16, 0.388575
0, 4.77859e+16, 1.54754
0, 5.30782e+16, 0.742356
0, 5.86787e+16, 1.25556
1, 2.40621e+15, 1.45291
0, 5.05289e+16, 0.0900106
0, 4.01586e+16, 1.31764
0, 3.66652e+16, 0.86028
1, 2.42438e+16, 0.449869
1, 1.48477e+15, 0.623869
1, 9.52237e+16, 0.0898517
1, 2.43551e+16, 0.00178458
0, 3.76481e+16, 1.17305
0, 1.42044e+16, 1.25022
0, 5.41392e+16, 0.932737
0, 8.4141e+16, 1.47249
0, 7.48981e+16, 0.643595
1, 5.15677e+16, 0.0178998
1, 2.11753e+16, 0.415166
1, 6.56084e+15, 0.884656
1, 5.84054e+16, 0.0769316
0, 3.70562e+16, 0.68468
0, 7.68804e+16, 0.566504
1, 5.17802e+15, 0.463901
0, 7.56548e+16, 0.691835
0, 5.8066e+16, 1.45206
1, 2.3568e+16, 0.280609
0, 4.04652e+15, 1.4472
1, 6.84496e+15, 1.22112
0, 8.66334e+16, 1.29523
0, 8.73091e+16, 0.580444
0, 2.0067e+16, 1.1867
0, 7.48657e+16, 0.583947
1, 5.54951e+15, 0.575371
0, 8.38054e+16, 1.54179
0, 7.57758e+16, 0.86049
0, 5.12526e+16, 0.907386
0, 7.96092e+16, 1.19717
0, 6.92244e+16, 1.00129
0, 6.97777e+16, 0.633115
0, 8.51018e+16, 0.676422
0, 7.46353e+16, 0.0888787
0, 4.20577e+16, 1.09158
0, 4.32218e+16, 1.26259
0, 9.34516e+16, 0.782638
0, 9.9732e+16, 0.223591
1, 6.20724e+15, 0.636504
0, 5.68427e+16, 0.69895
0, 7.21306e+16, 1.30207
0, 9.88077e+16, 0.432243
0, 6.74809e+16, 0.5963
0, 3.30801e+16, 1.28469
0, 8.69905e+16, 1.35846
0, 8.22427e+16, 0.718526
0, 3.35184e+16, 0.873052
0, 2.18245e+16, 1.25376
0, 5.2477e+16, 0.715025
1, 1.34599e+16, 0.274429
0, 1.69622e+16, 1.44317
0, 6.64093e+16, 1.14089
0, 1.30964e+16, 1.47223
0, 3.17761e+16, 1.18109
0, 2.31605e+16, 1.18554
0, 3.43112e+16, 0.971895
0, 3.14641e+16, 1.54416
1, 1.5879e+16, 1.52472
1, 1.78548e+16, 0.985727
0, 1.01084e+16, 0.704795
0, 4.85929e+16, 0.283188
1, 1.96038e+16, 0.607862
0, 9.27139e+16, 0.99498
1, 2.79481e+16, 1.05729
0, 5.49472e+16, 1.48522
0, 6.08392e+15, 1.12709
1, 8.30563e+16, 0.0470376
1, 1.9513e+15, 0.863249
0, 4.98175e+16, 1.40038
1, 2.0032e+16, 0.172722
0, 3.90159e+16, 1.23656
0, 3.45535e+16, 1.02071
1, 2.10941e+16, 0.365844
1, 1.70243e+16, 0.485095
1, 8.2071e+16, 0.0384477
0, 7.28096e+16, 0.799015
0, 5.10543e+16, 0.638846
0, 3.80184e+16, 0.543494
0, 4.14483e+16, 1.49469
0, 8.37403e+16, 0.960653
0, 6.45296e+16, 0.518262
1, 2.80196e+15, 0.779669
0, 3.33091e+16, 0.685638
0, 2.5163e+16, 1.54002
0, 7.22347e+16, 0.710228
0, 2.99695e+16, 0.818388
0, 7.30051e+16, 0.329746
0, 9.65508e+16, 1.51901
1, 1.26369e+16, 0.501716
0, 4.27543e+16, 1.4055
0, 3.11086e+16, 0.749527
1, 4.15577e+15, 0.366143
1, 6.47839e+16, 0.0256139
0, 5.81403e+16, 1.37901
0, 3.07999e+16, 0.748044
0, 5.2511e+16, 1.11564
0, 8.03045e+16, 0.400728
0, 5.71406e+16, 0.72058
0, 6.10399e+16, 0.405947
1, 6.95893e+16, 0.0927124
1, 1.51385e+16, 0.970881
0, 8.69879e+16, 1.33229
1, 8.51598e+16, 0.135872
1, 2.8823e+16, 0.522111
0, 9.40242e+16, 1.44109
0, 1.07144e+16, 1.33687
0, 2.31794e+16, 1.37845
0, 6.32796e+16, 1.12134
0, 6.91095e+16, 0.328843
0, 4.95246e+16, 1.27594
1, 3.27192e+16, 0.0295289
0, 7.15641e+16, 0.533407
0, 9.34883e+16, 0.0198437
0, 9.62877e+16, 0.305225
0, 4.53063e+16, 0.884108
0, 1.55941e+16, 1.36155
0, 6.82712e+16, 0.44813
0, 5.31783e+16, 1.22405
0, 8.85617e+16, 0.777034
0, 6.17525e+16, 1.15341
0, 6.42602e+16, 0.311644
0, 7.93697e+16, 0.522544
0, 6.69885e+16, 1.05256
0, 7.16402e+16, 1.1809
1, 3.01231e+16, 0.346044
0, 6.80758e+16, 1.23241
0, 6.75243e+16, 0.672877
0, 1.64383e+16, 1.41622
1, 4.13357e+15, 1.31246
0, 5.39924e+16, 0.639533
1, 1.61444e+16, 0.172203
1, 8.67379e+16, 0.00543201
0, 4.36112e+16, 0.171831
0, 7.87367e+16, 1.27675
0, 7.42378e+16, 1.04563
1, 7.39714e+16, 0.122669
0, 9.32302e+16, 1.13167
0, 1.8109e+16, 0.998563
0, 4.05975e+16, 1.1271
0, 9.32195e+16, 0.507078
0, 7.09412e+16, 0.0554529
0, 4.33934e+16, 0.776388
0, 8.64447e+16, 1.33296
0, 9.50696e+15, 1.24617
0, 2.92603e+16, 1.20508
0, 9.80682e+16, 0.448313
0, 2.63648e+16, 0.762354
0, 3.74773e+16, 0.396159
0, 8.21047e+16, 0.523815
0, 7.08227e+16, 0.747773
0, 9.82761e+16, 0.753072
0, 2.56463e+16, 0.925805
0, 6.12686e+16, 1.08076
0, 7.213e+16, 0.734016
0, 9.42115e+16, 0.294718
1, 2.15657e+16, 0.508558
0, 4.57416e+16, 0.883203
0, 4.54543e+16, 0.910662
1, 1.87762e+16, 0.310527
1, 8.4624e+16, 0.0511043
0, 6.39457e+16, 0.0599723
0, 6.15399e+16, 0.644685
0, 3.98938e+16, 1.08263
0, 9.37621e+16, 1.18717
0, 6.40349e+16, 1.35571
0, 3.8236e+16, 1.15649
0, 7.79163e+16, 1.33417
0, 7.65178e+16, 0.145276
0, 1.69409e+16, 1.3664
0, 2.72789e+16, 0.872639
1, 4.30185e+15, 0.586728
0, 1.84284e+16, 1.53766
0, 6.61029e+16, 1.45664
0, 2.9269e+16, 0.92459
0, 8.046e+16, 0.376934
0, 6.56533e+16, 1.38516
0, 3.33571e+16, 1.26524
0, 9.72696e+16, 0.259349
1, 1.69674e+16, 1.35378
0, 8.16658e+16, 1.5506
0, 7.63109e+16, 0.333913
1, 1.5438e+16, 0.20461
1, 2.86804e+15, 1.49943
1, 6.36411e+15, 1.37992
0, 3.88542e+16, 0.465866
0, 4.87598e+16, 1.15696
0, 4.50209e+16, 0.441008
0, 3.72634e+16, 0.769402
0, 3.11818e+16, 0.141761
0, 5.57026e+16, 1.52927
0, 7.9765e+16, 0.698193
0, 8.49447e+16, 0.899463
0, 6.95697e+16, 0.830065
0, 2.22365e+16, 1.51372
0, 6.04009e+16, 0.393239
0, 5.2356e+16, 0.624965
0, 5.15465e+16, 0.602494
0, 9.56673e+16, 0.496434
0, 5.79495e+16, 1.14696
0, 5.85738e+16, 0.763242
0, 5.69595e+16, 0.150697
0, 4.28061e+16, 1.12639
1, 7.08967e+15, 1.22897
0, 6.8314e+16, 0.436129
0, 9.36185e+16, 1.16076
0, 4.40231e+16, 1.36187
1, 1.24122e+16, 0.397363
1, 2.9237e+16, 0.526312
0, 6.99047e+16, 0.509633
1, 8.2508e+16, 0.155944
1, 3.42253e+16, 0.194669
0, 9.05557e+16, 1.05565
0, 7.0102e+16, 1.13807
0, 1.4672e+16, 0.959633
0, 3.81128e+16, 1.14759
1, 5.42218e+15, 1.42076
0, 7.37464e+16, 0.287282
0, 8.69087e+16, 0.47426
1, 5.14287e+16, 0.239147
0, 5.35145e+16, 0.949411
0, 3.36574e+16, 1.08656
0, 6.55362e+16, 0.108715
0, 6.36454e+16, 0.416652
0, 5.67207e+16, 1.3892
0, 2.86995e+16, 1.50994
0, 7.51391e+16, 1.54373
0, 8.9347e+16, 0.823372
0, 5.92377e+16, 1.42742
0, 3.62489e+16, 1.21469
0, 3.95361e+16, 1.10544
0, 6.15715e+16, 0.566365
0, 4.3136e+16, 0.376188
0, 1.86309e+16, 1.09056
1, 4.38166e+16, 0.519243
1, 4.25922e+15, 0.599126
0, 8.2753e+16, 0.542369
0, 9.01323e+16, 0.767272
1, 4.95988e+15, 1.26977
1, 1.129e+16, 1.37845
1, 8.52747e+16, 0.0684737
0, 2.94877e+16, 1.26143
0, 5.52151e+16, 0.601254
1, 2.00996e+16, 0.00686832
1, 4.69496e+16, 0.118482
1, 7.07691e+15, 1.48756
0, 3.77044e+16, 1.28256
1, 1.45814e+16, 0.443496
0, 1.80676e+16, 1.40237
0, 2.00557e+15, 0.624776
0, 5.75192e+16, 1.27292
0, 6.2372e+16, 1.00596
0, 7.01541e+16, 0.714972
0, 2.60451e+16, 0.921733
0, 1.36737e+16, 1.0239
0, 8.92142e+16, 1.07193
0, 8.38803e+16, 0.292777
0, 3.76633e+16, 0.965746
0, 6.37389e+16, 1.45945
0, 1.74029e+16, 0.798672
0, 9.12323e+16, 0.378271
0, 8.7356e+16, 0.167164
0, 6.69416e+16, 0.982405
0, 9.62716e+16, 1.41866
0, 8.17204e+16, 0.771746
0, 5.71773e+16, 0.404206
0, 5.17031e+16, 1.41482
0, 7.2823e+16, 0.9335
1, 4.67765e+16, 0.297526
0, 3.85073e+16, 0.434773
0, 3.88802e+16, 1.18548
1, 1.32828e+16, 0.351798
0, 4.32319e+16, 0.252626
0, 7.56412e+16, 0.323442
0, 1.76607e+16, 0.940092
0, 2.29357e+16, 1.06398
0, 5.56404e+16, 0.891047
1, 4.69013e+16, 0.0169233
1, 1.42094e+16, 0.838921
0, 7.12134e+16, 0.293657
1, 8.2386e+15, 0.388013
0, 7.82292e+16, 1.16412
0, 2.07124e+16, 1.45027
1, 5.24302e+15, 0.187278
1, 2.44125e+16, 0.792658
0, 5.06027e+16, 1.05249
0, 9.55627e+16, 0.645094
0, 3.28547e+16, 1.16931
0, 3.05578e+16, 0.34115
0, 8.79466e+16, 1.54598
0, 6.27269e+16, 0.287037
0, 4.30034e+16, 0.188503
0, 5.28348e+16, 1.2132
0, 5.37293e+16, 1.08946
0, 7.34704e+16, 1.30796
1, 3.61378e+15, 1.49038
0, 2.4453e+16, 0.721333
0, 9.0982e+16, 0.804832
0, 2.91548e+16, 1.14712
1, 9.97266e+16, 0.129485
0, 1.9875e+16, 1.51297
0, 4.34883e+16, 1.00895
0, 9.34315e+16, 1.1457
1, 8.62732e+16, 0.152319
0, 4.88978e+16, 0.828913
0, 9.22953e+16, 1.05824
0, 8.94131e+16, 0.379835
0, 9.07224e+16, 0.53853
1, 1.44377e+16, 0.647119
0, 4.17289e+16, 0.452582
1, 3.95816e+15, 1.48714
0, 8.49034e+16, 1.32159
0, 5.16239e+16, 1.55068
1, 2.71806e+16, 0.286491
0, 8.51748e+16, 1.53576
1, 9.12175e+15, 0.896217
0, 7.77069e+16, 0.326793
0, 8.34047e+16, 1.4354
0, 9.27964e+16, 1.4538
1, 1.5122e+15, 0.385442
1, 2.31943e+16, 0.330724
1, 4.19255e+15, 0.859852
1, 2.83033e+16, 0.519286
0, 8.7056e+16, 0.69388
0, 1.62734e+16, 0.580572
1, 8.43043e+15, 0.128651
0, 9.67968e+16, 1.45287
1, 1.99311e+16, 1.43646
0, 5.44051e+16, 1.21377
0, 8.28279e+16, 1.27809
1, 3.36776e+16, 0.422174
0, 3.37821e+16, 0.962261
1, 9.22712e+16, 0.0208973
0, 6.27919e+16, 1.16108
1, 1.3133e+16, 0.353909
1, 2.06605e+16, 0.0713354
0, 4.9943e+16, 0.126484
1, 2.15383e+16, 0.955065
0, 6.68951e+16, 0.51363
1, 2.34671e+16, 0.917554
1, 2.83799e+16, 0.490641
0, 9.19114e+16, 0.338847
0, 7.0739e+16, 0.209276
0, 8.54718e+16, 0.442845
1, 5.1317e+15, 1.45076
0, 3.84573e+16, 1.54538
0, 4.78174e+16, 0.53414
0, 8.58633e+16, 1.00534
1, 3.50765e+15, 0.570085
0, 5.61631e+16, 0.228776
0, 9.43671e+16, 1.01751
1, 8.97571e+15, 0.285763
0, 3.62431e+16, 1.3144
0, 1.07543e+16, 0.830179
0, 7.06418e+16, 0.275923
1, 2.64497e+16, 0.182332
0, 2.41761e+16, 0.939395
1, 2.71392e+16, 0.315612
1, 8.27187e+15, 1.3806
1, 2.02963e+16, 0.782125
0, 2.94605e+16, 0.179501
1, 1.63349e+16, 0.658918
0, 6.2962e+16, 0.581061
0, 6.70606e+16, 0.187031
0, 9.02879e+16, 1.54308
0, 5.51071e+16, 0.92691
0, 8.08249e+16, 0.499039
1, 2.28997e+16, 0.468218
0, 5.31939e+16, 0.296145
0, 5.30245e+16, 0.389176
0, 2.19845e+16, 1.25984
1, 2.07145e+16, 0.878688
0, 8.78128e+16, 0.554216
0, 6.00756e+16, 0.283324
0, 9.81108e+16, 0.54257
0, 8.95684e+16, 1.07034
0, 4.66241e+16, 0.644934
0, 6.98159e+16, 1.07023
0, 4.11311e+16, 0.845675
1, 1.01502e+16, 1.42565
0, 4.22959e+16, 0.621099
0, 4.33309e+16, 0.896731
0, 7.29934e+16, 1.08028
1, 9.78324e+16, 0.122436
0, 5.46093e+16, 0.686344
1, 2.63701e+16, 0.457925
1, 2.33203e+16, 0.36825
0, 7.61201e+16, 1.15423
1, 2.1055e+16, 0.693669
1, 7.07296e+16, 0.0509663
0, 9.84401e+16, 0.844471
0, 3.70195e+16, 0.815661
0, 5.67514e+16, 0.0238607
0, 7.09368e+16, 0.63086
0, 9.17263e+16, 0.835413
0, 1.10928e+16, 1.54054
0, 5.69395e+16, 0.303283
1, 2.69709e+16, 0.430324
0, 7.66761e+16, 0.443116
1, 2.43532e+15, 0.872355
0, 8.67465e+16, 1.05241
0, 3.28187e+16, 0.883868
1, 1.25436e+16, 0.374204
0, 7.24439e+16, 0.226983
0, 5.60487e+16, 0.418471
0, 3.58864e+16, 1.25409
0, 5.09988e+16, 1.08451
0, 4.59938e+16, 1.35869
1, 2.59284e+16, 0.623123
0, 6.75201e+16, 1.34425
0, 9.49607e+16, 1.4092
1, 2.40784e+16, 0.377168
0, 6.91229e+16, 0.29433
0, 4.95559e+16, 0.202098
0, 6.20433e+16, 0.175482
0, 7.28524e+16, 0.37307
0, 5.35914e+16, 0.41903
0, 2.70278e+16, 1.01985
1, 9.59228e+15, 0.950963
0, 7.3915e+16, 1.17669
0, 6.98034e+16, 0.162516
1, 3.90588e+16, 0.373251
0, 6.3101e+16, 0.36523
0, 4.4756e+16, 0.863833
0, 7.34018e+16, 1.4267
1, 1.78898e+16, 0.152634
0, 6.52751e+16, 0.619539
1, 2.47906e+16, 0.270293
1, 1.38928e+16, 0.4518
0, 9.65543e+16, 0.572426
0, 2.54857e+16, 1.05464
0, 5.34561e+16, 1.0437
1, 1.74188e+16, 0.560784
0, 9.40945e+16, 0.989512
1, 1.00269e+16, 1.49825
0, 9.79425e+16, 1.09662
1, 2.51466e+16, 0.2524
0, 7.16105e+16, 1.17269
0, 5.26773e+16, 0.628504
1, 5.87546e+16, 0.0666548
1, 2.07091e+16, 0.898768
0, 7.67994e+16, 0.389986
1, 2.77484e+16, 0.352358
1, 1.11635e+16, 0.239441
1, 8.39535e+15, 1.45895
1, 3.29732e+16, 0.391629
0, 9.40315e+16, 0.791936
0, 9.88722e+16, 0.379978
1, 3.76509e+16, 0.0674808
1, 4.58678e+15, 0.0268698
0, 8.87408e+16, 0.190421
0, 9.31425e+16, 1.37952
1, 3.40215e+16, 0.770397
1, 1.40461e+16, 0.489358
0, 1.28202e+16, 1.03499
0, 5.44509e+16, 1.20012
0, 2.07943e+16, 0.92309
0, 9.3238e+16, 0.90923
0, 8.12774e+16, 1.09661
1, 2.1442e+16, 0.0646961
1, 1.50136e+15, 1.54666
0, 6.25656e+16, 0.884323
0, 5.39849e+16, 1.37792
0, 4.92301e+16, 0.444256
0, 4.39547e+16, 1.49933
1, 1.75987e+16, 0.130069
0, 7.75322e+16, 1.0006
0, 9.77806e+16, 0.483836
1, 3.16208e+16, 0.0828557
0, 6.2964e+16, 0.614152
0, 3.67229e+16, 1.52853
0, 4.14054e+16, 0.701835
0, 8.52633e+16, 0.396421
0, 5.05724e+16, 1.01557
0, 6.02694e+16, 0.974703
0, 5.03793e+16, 1.208
0, 9.05451e+16, 1.10827
1, 3.46725e+15, 0.213604
1, 9.83021e+16, 0.00858208
0, 4.3109e+16, 0.175952
0, 8.39926e+16, 0.0860962
1, 4.98987e+15, 0.483973
0, 3.91954e+16, 0.562089
1, 5.79598e+15, 0.555161
0, 7.00232e+16, 1.17856
0, 8.7257e+16, 1.50081
0, 7.50131e+16, 1.47823
0, 4.9865e+16, 1.38694
0, 6.88666e+16, 1.25209
1, 4.57412e+16, 0.400737
0, 4.23158e+16, 0.912876
1, 1.09692e+16, 0.771101
0, 5.78735e+16, 0.755633
0, 6.35157e+16, 1.38752
0, 8.57812e+16, 0.527003
1, 1.85755e+16, 0.974503
1, 3.03417e+16, 0.464519
0, 6.95482e+16, 0.175246
0, 1.3793e+16, 1.35537
0, 7.61084e+16, 0.0287397
1, 5.06563e+16, 0.175221
0, 8.79275e+16, 1.33174
0, 4.71856e+16, 1.364
0, 8.98799e+16, 1.31526
0, 9.38517e+16, 0.288024
0, 8.02493e+16, 1.08718
1, 2.60491e+16, 0.303097
0, 3.2936e+16, 1.29118
0, 8.42306e+16, 0.187665
0, 1.41698e+16, 1.53578
0, 2.39833e+16, 0.776408
1, 2.00778e+16, 0.257507
0, 3.39349e+16, 0.426533
0, 2.96204e+16, 1.39425
0, 6.23821e+16, 1.5315
0, 6.37411e+16, 1.47409
1, 9.13663e+16, 0.202917
0, 7.05048e+16, 0.502111
0, 1.17381e+16, 1.53912
1, 1.5806e+15, 0.631725
0, 8.52788e+16, 0.165789
1, 2.43124e+16, 0.0939684
1, 7.29989e+16, 0.182571
0, 8.36072e+16, 1.26493
0, 6.81893e+16, 0.525045
0, 5.68207e+16, 1.1235
0, 5.03367e+16, 0.895784
0, 4.46254e+16, 1.25624
0, 8.54418e+16, 0.257633
1, 3.73851e+16, 0.116716
0, 9.75547e+16, 0.48655
0, 6.98002e+16, 0.864307
1, 4.65097e+15, 0.180824
1, 3.37752e+16, 0.239707
1, 9.17025e+16, 0.0318169
0, 6.32274e+16, 1.54184
1, 1.08835e+16, 0.245832
0, 6.90765e+16, 1.00789
1, 4.70357e+15, 0.0988485
0, 6.36323e+16, 0.92082
0, 7.64557e+16, 0.560171
0, 5.25336e+16, 0.804316
0, 1.20921e+16, 1.22943
0, 1.76933e+16, 1.51519
1, 1.95876e+15, 0.602728
0, 5.62368e+16, 0.641808
1, 3.97773e+16, 0.556227
0, 9.24214e+16, 0.352807
0, 4.70859e+16, 1.03726
1, 3.58183e+15, 1.10828
0, 6.91038e+16, 0.29779
0, 9.0518e+16, 0.51111
1, 1.00929e+16, 0.381802
1, 5.91886e+16, 0.155044
0, 2.86463e+16, 1.13235
0, 4.86665e+16, 0.759649
1, 1.99336e+16, 0.727023
0, 9.47313e+16, 1.36866
0, 6.09225e+16, 0.112104
0, 9.26063e+16, 1.30236
1, 2.53003e+16, 0.288602
0, 5.79811e+16, 1.16444
1, 2.6964e+16, 0.178564
0, 6.78617e+16, 0.860086
0, 4.76447e+16, 0.367523
1, 9.15756e+16, 0.0764793
0, 6.40871e+16, 1.26949
0, 2.62122e+16, 1.37917
0, 1.36042e+16, 0.490878
0, 4.7989e+16, 0.0102117
0, 9.50946e+16, 0.977808
0, 6.12426e+16, 1.45499
0, 5.49315e+16, 1.19184
